,A,M,V/I
1212,-445.0,-285.0,0.09240454155653319
1213,-445.0,-275.0,0.08633275431925035
1214,-445.0,-265.0,0.08090010971976971
1215,-445.0,-255.0,0.07600258880478825
1216,-445.0,-245.0,0.07155702546920842
1217,-445.0,-235.0,0.06749614883546066
1218,-445.0,-225.0,0.06376495829281165
1219,-445.0,-215.0,0.06031804026389565
1220,-445.0,-205.0,0.057117562855920095
1221,-445.0,-195.0,0.054131767269820455
1222,-445.0,-185.0,0.051333830420537456
1223,-445.0,-175.0,0.04870101186737345
1224,-445.0,-165.0,0.046214026226222664
1225,-445.0,-155.0,0.043856603990016015
1226,-445.0,-145.0,0.04161522225525667
1227,-445.0,-135.0,0.03947900479534079
1228,-445.0,-125.0,0.03743981025344127
1229,-445.0,-115.0,0.03549254835027339
1230,-445.0,-105.0,0.03363578148104134
1231,-445.0,-95.0,0.03187265935856676
1232,-445.0,-85.0,0.030212127601630924
1233,-445.0,-75.0,0.028669994127875912
1234,-445.0,-65.0,0.02726865652629515
1235,-445.0,-55.0,0.026033418861343357
1236,-445.0,-45.0,0.024984203445268152
1237,-445.0,-35.0,0.024126043838899103
1238,-445.0,-25.0,0.02344560457042004
1239,-445.0,-15.0,0.02291624304517122
1240,-445.0,-5.0,0.02250637887792737
1241,-445.0,5.0,0.022185670654505663
1242,-445.0,15.0,0.021927747818451273
1243,-445.0,25.0,0.02171072700183673
1244,-445.0,35.0,0.021516962589809226
1245,-445.0,45.0,0.021332936276132124
1246,-445.0,55.0,0.021149478597560348
1247,-445.0,65.0,0.020961782577529033
1248,-445.0,75.0,0.0207685654982701
1249,-445.0,85.0,0.020570587930019993
1250,-445.0,95.0,0.020369336713739174
1251,-445.0,105.0,0.020166291195847723
1252,-445.0,115.0,0.019962662452838186
1253,-445.0,125.0,0.019759365645984225
1254,-445.0,135.0,0.019557069923267594
1255,-445.0,145.0,0.019356259065517165
1256,-445.0,155.0,0.01915728220530088
1257,-445.0,165.0,0.01896039159226308
1258,-445.0,175.0,0.018765769514103334
1259,-445.0,185.0,0.018573547225200836
1260,-435.0,-425.0,1.6021968816355938
1261,-435.0,-415.0,0.7921410679843589
1262,-435.0,-405.0,0.5258346471016241
1263,-435.0,-395.0,0.39272972275282825
1264,-435.0,-385.0,0.3128600255697277
1265,-435.0,-375.0,0.25965490327882323
1266,-435.0,-365.0,0.22164072726703146
1267,-435.0,-355.0,0.19307959861002955
1268,-435.0,-345.0,0.1708049486262313
1269,-435.0,-335.0,0.15293034638612102
1270,-435.0,-325.0,0.13825961644554272
1271,-435.0,-315.0,0.12599475609519925
1272,-435.0,-305.0,0.11558124392722424
1273,-435.0,-295.0,0.10662100923060541
1274,-435.0,-285.0,0.09882071989812119
1275,-435.0,-275.0,0.09195954049475513
1276,-435.0,-265.0,0.08586818615766856
1277,-435.0,-255.0,0.08041484222765027
1278,-435.0,-245.0,0.07549543177736609
1279,-435.0,-235.0,0.07102673496904971
1280,-435.0,-225.0,0.06694143497093079
1281,-435.0,-215.0,0.06318449801357605
1282,-435.0,-205.0,0.05971049725509749
1283,-435.0,-195.0,0.05648161748349567
1284,-435.0,-185.0,0.05346616080750342
1285,-435.0,-175.0,0.05063742969246605
1286,-435.0,-165.0,0.047972903313705906
1287,-435.0,-155.0,0.045453652782574086
1288,-435.0,-145.0,0.043063964879705846
1289,-435.0,-135.0,0.04079116594637657
1290,-435.0,-125.0,0.03862566013727095
1291,-435.0,-115.0,0.036561220059366954
1292,-435.0,-105.0,0.03459558740489559
1293,-435.0,-95.0,0.03273143189448868
1294,-435.0,-85.0,0.03097760527503194
1295,-435.0,-75.0,0.02935025201039096
1296,-435.0,-65.0,0.027872517034614727
1297,-435.0,-55.0,0.026570669879023477
1298,-435.0,-45.0,0.025465385715149735
1299,-435.0,-35.0,0.02456174243934951
1300,-435.0,-25.0,0.023845554861810732
1301,-435.0,-15.0,0.023288693288738303
1302,-435.0,-5.0,0.02285788094825124
1303,-435.0,5.0,0.02252118522741836
1304,-435.0,15.0,0.022250885283917443
1305,-435.0,25.0,0.022024007494560835
1306,-435.0,35.0,0.021822050156568726
1307,-435.0,45.0,0.02163084573796684
1308,-435.0,55.0,0.021440767150961108
1309,-435.0,65.0,0.021246725670007557
1310,-435.0,75.0,0.021047297775368567
1311,-435.0,85.0,0.020843193471284237
1312,-435.0,95.0,0.020635893805791054
1313,-435.0,105.0,0.020426888917791514
1314,-435.0,115.0,0.02021740399501802
1315,-435.0,125.0,0.02000836670714451
1316,-435.0,135.0,0.01980045583124492
1317,-435.0,145.0,0.019594161946244998
1318,-435.0,155.0,0.019389838579591312
1319,-435.0,165.0,0.019187740444109674
1320,-435.0,175.0,0.0189880507738016
1321,-435.0,185.0,0.018790900592106592
1322,-435.0,195.0,0.018596382296694365
1323,-425.0,-415.0,1.6019285046919793
1324,-425.0,-405.0,0.7918630953702148
1325,-425.0,-395.0,0.5255465789957956
1326,-425.0,-385.0,0.3924310268485236
1327,-425.0,-375.0,0.312550134687182
1328,-425.0,-365.0,0.2593332128196772
1329,-425.0,-355.0,0.22130659251396828
1330,-425.0,-345.0,0.1927323318814463
1331,-425.0,-335.0,0.1704438163045468
1332,-425.0,-325.0,0.15255456585066912
1333,-425.0,-315.0,0.13786835295813143
1334,-425.0,-305.0,0.125587119710038
1335,-425.0,-295.0,0.11515628652941179
1336,-425.0,-285.0,0.10617772185196325
1337,-425.0,-275.0,0.09835803052036353
1338,-425.0,-265.0,0.09147631263411327
1339,-425.0,-255.0,0.08536321864102409
1340,-425.0,-245.0,0.0798868707306884
1341,-425.0,-235.0,0.07494313291860008
1342,-425.0,-225.0,0.07044873406674657
1343,-425.0,-215.0,0.06633631901314968
1344,-425.0,-205.0,0.06255083602558431
1345,-425.0,-195.0,0.0590468711670659
1346,-425.0,-185.0,0.055786667950951135
1347,-425.0,-175.0,0.052738654448433016
1348,-425.0,-165.0,0.04987635724347539
1349,-425.0,-155.0,0.04717762284493397
1350,-425.0,-145.0,0.04462409921032799
1351,-425.0,-135.0,0.0422009577643406
1352,-425.0,-125.0,0.03989686319910508
1353,-425.0,-115.0,0.03770422567300989
1354,-425.0,-105.0,0.03561979229291369
1355,-425.0,-95.0,0.03364562622701722
1356,-425.0,-85.0,0.03179040524462672
1357,-425.0,-75.0,0.030070577029569626
1358,-425.0,-65.0,0.028510043633066168
1359,-425.0,-55.0,0.027136076355916458
1360,-425.0,-45.0,0.025970131114049083
1361,-425.0,-35.0,0.025017309557829024
1362,-425.0,-25.0,0.024262492068341846
1363,-425.0,-15.0,0.02367593219563011
1364,-425.0,-5.0,0.023222514935022528
1365,-425.0,5.0,0.022868586344624818
1366,-425.0,15.0,0.022584966818809633
1367,-425.0,25.0,0.022347506461426223
1368,-425.0,35.0,0.022136781090005102
1369,-425.0,45.0,0.021937923980596317
1370,-425.0,55.0,0.021740814488821904
1371,-425.0,65.0,0.021540058263442997
1372,-425.0,75.0,0.021334076680399862
1373,-425.0,85.0,0.02112352143663714
1374,-425.0,95.0,0.020909863896058943
1375,-425.0,105.0,0.020694603101299704
1376,-425.0,115.0,0.02047897742270787
1377,-425.0,125.0,0.020263926541621045
1378,-425.0,135.0,0.020050138545245896
1379,-425.0,145.0,0.019838110550557002
1380,-425.0,155.0,0.019628200225144547
1381,-425.0,165.0,0.01942066447358006
1382,-425.0,175.0,0.019215687181363253
1383,-425.0,185.0,0.019013398823489246
1384,-425.0,195.0,0.018813890324196583
1385,-425.0,205.0,0.018617222925254327
1386,-415.0,-405.0,1.6016405808478478
1387,-415.0,-395.0,0.7915646261205815
1388,-415.0,-385.0,0.5252370046060334
1389,-415.0,-375.0,0.39210975060086345
1390,-415.0,-365.0,0.3122165201442162
1391,-415.0,-355.0,0.25898658091605575
1392,-415.0,-345.0,0.22094621848503992
1393,-415.0,-335.0,0.19235744204663363
